"SourceProcedureId","FileId","FileName","FilePath","BucketName","ComponentName","Downloaded","LocalFile","Note"
"019f2130-b4ee-74cd-85c2-1c291d4f61b3","","MẪU ĐĂNG KÝ KIỂM TRA Mẫu số 1.docx","configuring/019f205d-67c3-702b-97e4-f608ff874d19/MẪU ĐĂNG KÝ KIỂM TRA Mẫu số 1.docx","dvc","Đăng ký kiểm tra nhà nước về chất lượng hàng hóa vật liệu xây dựng nhập khẩu theo Mẫu số 1 Phụ lục VII ban hành kèm theo Nghị định số 37/2026/NĐ-CP ngày 23/01/2026 của Chính phủ","False","",""
"019d2bfe-231f-7031-a7df-d5cfc8d3cf5e","","MaudondenghicaplaigiahanGiaychungnhandudieukienHkiemdinhkythuatATL.docx","configuring/019da1b7-0cd0-7458-9958-527e8853a156/MaudondenghicaplaigiahanGiaychungnhandudieukienHkiemdinhkythuatATL.docx","dvc","- Đơn đề nghị gia hạn Giấy chứng nhận;","False","",""
"019d7642-8b1f-710f-a464-4030591db6d9","","Maudon-DenghichapthuanthietkenutgiaodaunoiduongbothuocquanlySXD.docx","configuring/019d764c-dd1d-7074-b7f2-cf4a6c656d4d/Maudon-DenghichapthuanthietkenutgiaodaunoiduongbothuocquanlySXD.docx","dvc","Đơn đề nghị chấp thuận thiết kế kỹ thuật của nút giao theo mẫu tại Phụ lục 1 ban hành kèm theo Quyết định số 11/2026/QĐ-UBND ngày 11 tháng 02 năm 2026 của Ủy ban nhân dân tỉnh Vĩnh Long","False","",""
"019e4500-3adb-735c-a722-b7359babf7e4","","Mau 02 TT08.docx","configuring/019e6cb8-172e-70bd-a913-4e3db9796453/Mau 02 TT08.docx","dvc","Giấy tờ chứng minh đối tượng, điều kiện được hưởng chính sách hỗ trợ  về nhà ở xã hội.","False","",""
"019e63bb-478f-734e-b354-4320cf00730e","","Mau so 03 Phu luc II ND 100 2024 DonDANGKY MUA THUE THUE MUA NO LLVT ND.docx","configuring/019e4488-3327-70e0-b4f4-0055be161667/Mau so 03 Phu luc II ND 100 2024 DonDANGKY MUA THUE THUE MUA NO LLVT ND.docx","dvc","Đơn đăng ký mua nhà ở cho lực lượng vũ trang nhân dân theo Mẫu số 03  tại Phụ lục II của Nghị định 100/2024/NĐ-CP","False","",""
"019d2bfe-985c-732b-822b-460f2199467e","","Mau 5 DOI TUONG THU NHAP khoan 5 D76 khong HD khong luong BHXH.docx","configuring/019e3a5d-0183-704a-b872-cddf99166a46/Mau 5 DOI TUONG THU NHAP khoan 5 D76 khong HD khong luong BHXH.docx","dvc","Giấy tờ chứng minh điều kiện về thu nhập để được mua, thuê mua nhà ở xã hội (áp dụng cho đối tượng quy định tại khoản 5 Điều 76 của Luật Nhà ở không có hợp đồng lao động, không được hưởng lương hưu do cơ quan Bảo hiểm xã hội chi trả).","False","",""
"019eee90-8a31-75bc-87d1-4c0af3ed1060","","Mẫu số 28. đơn biến động đất đai.docx","configuring/019eefc2-5a28-733b-af11-e676bf0deabe/Mẫu số 28. đơn biến động đất đai.docx","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo quy định do người nhận chuyển nhượng quyền sử dụng đất, quyền sở hữu nhà ở, công trình xây dựng, hạng mục công trình xây dựng kê khai","False","",""
"019f49f4-7bd3-734d-9a21-3459aaa8d6f7","","mẫu số 24.docx","configuring/019f5a5a-3745-7208-a6f4-08c6d9f8f51d/mẫu số 24.docx","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo Mẫu số 24 ban hành kèm theo Quyết định số 47/2026/QĐ-UBND do người nhận chuyển nhượng quyền sử dụng đất, quyền sở hữu nhà ở, công trình xây dựng, hạng mục công trình xây dựng kê khai","False","",""
"019d2bfe-51ec-711a-8fde-dfd4102a255c","","1.3. Don de nghi cap phep duong ngang.docx","configuring/019d8ef8-0706-755e-9033-180d811a35ab/1.3. Don de nghi cap phep duong ngang.docx","dvc","Đơn đề nghị cấp giấy phép xây dựng, cải tạo, nâng cấp đường ngang","False","",""
"019d2bfe-a02c-754e-9e9e-afd5f23aa699","","Mẫu 02_PLIII NĐ241.2026.docx","configuring/019f282b-820e-720e-b326-1eceed693fe6/Mẫu 02_PLIII NĐ241.2026.docx","dvc","Bản chính hoặc biểu mẫu điện tử đơn đề nghị chấp thuận đồng thời với cấp giấy phép thi công công trình trên đường bộ đang khai thác theo quy định tại Mẫu số 02 Phụ lục III","False","",""
"019f2210-e40e-7029-96d9-9e5bb629d726","","Mẫu số 34.docx","configuring/019f3ba7-4e20-7588-aca5-eecaf10a2ad0/Mẫu số 34.docx","dvc","Bản vẽ tách thửa đất, hợp thửa đất lập theo Mẫu số 34 tại Phụ lục IV ban hành kèm theo Quyết định này do Văn phòng Đăng ký đất đai, Chi nhánh Văn phòng Đăng ký đất đai thực hiện hoặc do đơn vị đo đạc có Giấy phép về hoạt động đo đạc, thành lập bản đồ địa chính thực hiện","False","",""
"019d2bfe-9876-73e4-a946-58dc7e53d673","","Van ban de nghi bo nhiem và cap the giam dinh vien tu phap xay dung.docx","configuring/019da00e-6248-723c-8522-406d1ba78b61/Van ban de nghi bo nhiem và cap the giam dinh vien tu phap xay dung.docx","dvc","- Văn bản đề nghị bổ nhiệm, cấp thẻ giám định viên tư pháp xây dựng hoặc đơn đề nghị bổ nhiệm giám định viên tư pháp của cá nhân đã là giám định viên tư pháp nhưng bị miễn nhiệm do nghỉ hưu hoặc thôi việc để thành lập Văn phòng giám định tư pháp (theo mẫu số 02 kèm theo  Thông tư số 17/2021/TT-BXD)","False","",""
"019dfcdd-b27e-76de-86cb-65e61813720c","","Mẫu số 1.1 To trinh.docx","configuring/019dfcd5-a2aa-740c-9126-fff6347811ce/Mẫu số 1.1 To trinh.docx","dvc","-	Tờ trình đề nghị xét tặng danh hiệu Cờ thi đua của Bộ Xây dựng; -	Báo cáo thành tích tập thể; -	Biên bản bình xét thi đua và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; -	Biên bản bình xét của Khối thi đua do Bộ Xây dựng tổ chức.","False","",""
"019e4500-3adb-735c-a722-b7359babf7e4","","Mau so 01 ND 261 DON DKY MUA THUE THUE MUA NOXH.docx","configuring/019e6870-0f45-72ad-a48b-b2825bfc5259/Mau so 01 ND 261 DON DKY MUA THUE THUE MUA NOXH.docx","dvc","Đơn đăng ký mua nhà ở xã hội","False","",""
"019dfd39-f9bc-716a-9291-5f7f029f69d9","","Mẫu số 2.2.docx","configuring/019dfd39-20a7-75ac-a1c1-ed861a9e3d75/Mẫu số 2.2.docx","dvc","-	Công văn đề nghị cấp đổi/cấp lại hiện vật khen thưởng của tập thể hoặc Đơn đề nghị cấp đổi/cấp lại hiện vật khen thưởng của cá nhân, hộ gia đình; -	Danh sách đề nghị cấp đổi/cấp lại hiện vật khen thưởng; -	Hiện vật khen thưởng đề nghị cấp đổi (đối với trường hợp đề nghị cấp đổi). b)	Số lượng hồ sơ: 01 bộ.","False","",""
"019f59c2-7ecd-7609-a25b-4e44530ac98c","","Mẫu 28.pdf","configuring/019f56dd-7bf4-7622-9b25-85cb8e6472b2/Mẫu 28.pdf","dvc","Bản vẽ tách thửa đất, hợp thửa đất theo Mẫu số 28 Phụ lục số 04 ban hành kèm theo Quyết định số 52/2026/QĐ-UBND đối với trường hợp đăng ký biến động đất đai mà phải tách thửa đất, hợp thửa đất","False","",""
"019dfcdd-b27e-76de-86cb-65e61813720c","","Mẫu số 1.2- Bien ban.docx","configuring/019dfcd6-c02d-7323-a133-9c77c8f75700/Mẫu số 1.2- Bien ban.docx","dvc","-	Tờ trình đề nghị xét tặng danh hiệu Cờ thi đua của Bộ Xây dựng; -	Báo cáo thành tích tập thể; -	Biên bản bình xét thi đua và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; -	Biên bản bình xét của Khối thi đua do Bộ Xây dựng tổ chức.","False","",""
"019dfd01-90e4-71d4-a14f-02b2d2324707","","Mẫu số 1.5-.docx","configuring/019dfcfc-cdde-7459-bd81-e00b10baf3d6/Mẫu số 1.5-.docx","dvc","-	Tờ trình đề nghị xét tặng Bằng khen của Bộ Xây dựng; -	Báo cáo thành tích của đối tượng đề nghị khen thưởng;  Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp.","False","",""
"019d2bfe-88ac-71f9-b970-b83cf0372841","","DON DANG KY MUA THUE MUA NOXH NOLLVT ND 136.docx","configuring/019d9a9d-265a-71df-8cf0-0dbcd19e92e2/DON DANG KY MUA THUE MUA NOXH NOLLVT ND 136.docx","dvc","+ Đơn đăng ký thuê nhà ở xã hội theo mẫu;","False","",""
"019d2bfe-1b3c-7371-831a-95703adcc8f1","","MẪU ĐƠN ĐỀ NGHỊ CẤP, CẤP LẠI CHỨNG CHỈ KIỂM ĐỊNH VIÊN.docx","configuring/019d7041-561d-75ee-90c4-3ea6009a85cd/MẪU ĐƠN ĐỀ NGHỊ CẤP, CẤP LẠI CHỨNG CHỈ KIỂM ĐỊNH VIÊN.docx","dvc","Đơn đề nghị cấp lại chứng chỉ kiểm định viên ( Tất cả các trường hợp)","False","",""
"019d2bfe-51e6-75ae-9ea7-7e8e2b3c1ae5","","1.5. Don de nghi gia han GPXD DN.docx","configuring/019d8f01-d8a1-75ab-be94-3585c20f9c8d/1.5. Don de nghi gia han GPXD DN.docx","dvc","Đơn đề nghị theo mẫu quy định.","False","",""
"019dbb19-bcb7-76fe-802c-0913026eab44","","DDNCapGPXD (1).docx","configuring/019dbb17-5b9b-707b-a05f-df29c57c69df/DDNCapGPXD (1).docx","dvc","Đơn đề nghị cấp Giấy phép xây dựng có thời hạn (theo Mẫu số 01 Phụ lục II Nghị định số 175/2024/NĐ-CP ngày 30/12/2024 của Chính phủ);","False","",""
"019f4a04-a1a7-75ff-9a38-2d55d24cc1fc","","mẫu số 24.docx","configuring/019f5a9d-e67d-71a9-8139-27f38238fd00/mẫu số 24.docx","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo Mẫu số 24 ban hành kèm theo Quyết định số 47/2026/QĐ-UBND","False","",""
"019d2bfe-51f3-776e-bf1f-7ece529929f0","","1.7. Quyet dinh gia han GPXD.docx","configuring/019d8f0d-daf6-716c-ad47-77604fc2ae17/1.7. Quyet dinh gia han GPXD.docx","dvc","Đơn đề nghị theo mẫu quy định","False","",""
"019d2bfa-adcb-7279-9877-636094f08fbc","","MẪU ĐƠN ĐỀ NGHỊ HỖ TRỢ.docx","configuring/019d9aa4-f748-758d-8635-dfeee9e96768/MẪU ĐƠN ĐỀ NGHỊ HỖ TRỢ.docx","dvc","- Đơn đề nghị hỗ trợ;","False","",""
"019d2bfe-80fb-711b-a5f0-faff2871a7ae","","Mau 2 CHUNGMINH DIEU KIEN NOXH LLVT chua co SHNO.docx","configuring/019d9a8c-e69f-77cf-bf2a-f0e0291f5008/Mau 2 CHUNGMINH DIEU KIEN NOXH LLVT chua co SHNO.docx","dvc","+ Giấy tờ chứng minh điều kiện được thuê mua nhà ở cho lực lượng vũ trang nhân dân.","False","",""
"019dfd1d-7921-76d7-9c82-0a209d411f39","","Mẫu số 1.1 To trinh.docx","configuring/019dfd1b-d585-73e8-952a-83babe491b08/Mẫu số 1.1 To trinh.docx","dvc","-	Tờ trình đề nghị xét tặng danh hiệu Chiến sĩ thi đua Bộ Xây dựng; -	Báo cáo thành tích cá nhân; -	Biên bản bình xét thi đua và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; -	Quyết định hoặc xác nhận Bộ trưởng về sáng kiến đã được áp dụng hiệu quả và có khả năng nhân rộng trong phạm vi Bộ Xây dựng hoặc có đề tài khoa học, đề án khoa học, công trình khoa học và công nghệ đã được nghiệm thu và áp dụng hiệu quả, có phạm vi ảnh hưởng trong Bộ Xây dựng. b)	Số lượng hồ sơ: 01 bộ.","False","",""
"019d2bfe-80fb-711b-a5f0-faff2871a7ae","","XAC NHAN DIEU KIEN THU NHAP LLVT TT32.docx","configuring/019d9a8d-7d53-7228-a6e2-e7575f8e7cca/XAC NHAN DIEU KIEN THU NHAP LLVT TT32.docx","dvc","+ Giấy tờ chứng minh điều kiện được thuê mua nhà ở cho lực lượng vũ trang nhân dân.","False","","Unable to connect to the remote server"
"019d2bfa-a60d-71de-9ac9-de07828861cd","","Mau don de nghi cap, gia han giay phep.docx","configuring/019d84ad-e49b-72da-975b-257d7cd95cf3/Mau don de nghi cap, gia han giay phep.docx","dvc","- Đơn đề nghị gia hạn, điều chỉnh nội dung giấy phép theo mẫu đơn (quy định tại Phụ lục III ban hành kèm theo Nghị định số 40/2026/NĐ-CP ngày 25/01/2026","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019f599f-63cc-7496-b702-c8d89b034532","","Mau so 22_73_2026_QD-UBND.docx","configuring/019f4456-dac0-741f-9794-ca57fcb7d2c4/Mau so 22_73_2026_QD-UBND.docx","dvc","Bản vẽ tách thửa đất, hợp thửa đất theo Mẫu số 22 - Quyết định số 73/2026/QĐ-UBND ngày 03/7/2026 đối với trường hợp đăng ký biến động đất đai mà phải tách thửa đất, hợp thửa đất","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd33-32dd-76cc-815b-edcf0b2fc72d","","Mẫu số 1.1 To trinh.docx","configuring/019dfd30-83f0-75c0-bd95-4ca176f5aac8/Mẫu số 1.1 To trinh.docx","dvc","- Tờ trình đề nghị xét tặng Giấy khen của Thủ trưởng cơ quan, đơn vị có tư cách pháp nhân thuộc Bộ Xây dựng; - Báo cáo thành tích của đối tượng đề nghị khen thưởng; - Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; b)	Số lượng hồ sơ: 01 bộ","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd01-90e4-71d4-a14f-02b2d2324707","","Mẫu số 1.2- Bien ban.docx","configuring/019dfcfc-738f-7008-91fc-5223cdc99016/Mẫu số 1.2- Bien ban.docx","dvc","-	Tờ trình đề nghị xét tặng Bằng khen của Bộ Xây dựng; -	Báo cáo thành tích của đối tượng đề nghị khen thưởng;  Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd01-90e4-71d4-a14f-02b2d2324707","","Mẫu số 1.1 To trinh.docx","configuring/019dfcfc-728e-754d-b244-6287aaa92aec/Mẫu số 1.1 To trinh.docx","dvc","-	Tờ trình đề nghị xét tặng Bằng khen của Bộ Xây dựng; -	Báo cáo thành tích của đối tượng đề nghị khen thưởng;  Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd0e-8a44-71b4-a49d-0c90d86abdb7","","Mẫu số 1.2- Bien ban.docx","configuring/019dfd0e-6428-7334-9ffe-9765319eaede/Mẫu số 1.2- Bien ban.docx","dvc","-	Tờ trình đề nghị tặng Bức trướng của Bộ Xây dựng; -	Báo cáo thành tích tập thể; -	Biên bản xét khen thưởng và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; - Số lượng hồ sơ: 01 bộ.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-985c-732b-822b-460f2199467e","","Mau 01a  XACNHAN DOITUONG THUNHAP k5 6 8 D76.docx","configuring/019e3a55-7b70-74ea-b5e3-5065e08a6026/Mau 01a  XACNHAN DOITUONG THUNHAP k5 6 8 D76.docx","dvc","Giấy tờ chứng minh đối tượng, thu nhập để được hưởng chính sách hỗ trợ về nhà ở xã hội (áp dụng cho các đối tượng quy định tại các khoản 5, 6, 8 Điều 76 của Luật Nhà ở, trừ đối tượng quy định tại khoản 5 Điều 76 của Luật Nhà ở không có hợp đồng lao động, không được hưởng lương hưu do cơ quan Bảo hiểm xã hội chi trả).","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd39-f9bc-716a-9291-5f7f029f69d9","","Mẫu số 2.1.docx","configuring/019dfd39-1e87-7338-89dd-cae6378bff50/Mẫu số 2.1.docx","dvc","-	Công văn đề nghị cấp đổi/cấp lại hiện vật khen thưởng của tập thể hoặc Đơn đề nghị cấp đổi/cấp lại hiện vật khen thưởng của cá nhân, hộ gia đình; -	Danh sách đề nghị cấp đổi/cấp lại hiện vật khen thưởng; -	Hiện vật khen thưởng đề nghị cấp đổi (đối với trường hợp đề nghị cấp đổi). b)	Số lượng hồ sơ: 01 bộ.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019f4a07-c468-760b-964c-e6b117200151","","mẫu số 24.docx","configuring/019f5aa8-4e03-746e-8188-9c275e5b726e/mẫu số 24.docx","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo Mẫu số 24 ban hành kèm theo Quyết định số 47/2026/QĐ-UBND","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dbd96-088e-74a9-9877-cf19204905ca","","MAU 01-Cap phep xay dung co thoi han su dung cho cong trinh.doc","configuring/019dbd78-70b0-714c-b82b-150c5c479c91/MAU 01-Cap phep xay dung co thoi han su dung cho cong trinh.doc","dvc","1. Đơn đề nghị cấp giấy phép xây dựng có thời hạn theo mẫu;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d9a43-5dbe-771b-b957-20f811b25127","","Don2.docx","configuring/019dc84c-05b8-7058-97be-6845adb121db/Don2.docx","dvc","Đơn đăng ký (bản chính) theo Mẫu số 01 tại Phụ lục 2 ban hành kèm theo Nghị định số 175/2024/NĐ-CP","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-22f0-7189-9a73-2e50c8fb20e5","","Mau DDN.docx","configuring/019d6ce5-6d77-726f-bb10-8c425c9dd17e/Mau DDN.docx","dvc","- Đơn đề nghị cấp Giấy chứng nhận;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-6981-7718-a29d-ed53f11adf84","","Mẫu Đơn đề nghị thỏa thuận thông số kỹ thuật xây dựng bến thủy nội đị1.docx","configuring/019df76e-2b95-727c-8f62-6a7fcadc882b/Mẫu Đơn đề nghị thỏa thuận thông số kỹ thuật xây dựng bến thủy nội đị1.docx","dvc","- Đơn đề nghị thỏa thuận thông số kỹ thuật xây dựng bến thủy nội địa theo mẫu;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfa-3829-737a-a859-3d6a8f1ba001","","Mau don de nghi cap, gia han giay phep.docx","configuring/019d943b-56e7-72fc-ba71-6111dca87e6d/Mau don de nghi cap, gia han giay phep.docx","dvc","- Đơn đề nghị cấp giấy phép theo mẫu đơn (quy định tại Phụ lục III ban hành kèm theo Nghị định số 40/2026/NĐ-CP ngày 25/01/2026)","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019ef8fb-dbb2-73cb-b045-de3b58fab371","","Mau36.doc","configuring/019efe32-2632-760f-b566-4376ad3092f6/Mau36.doc","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất (Mẫu số 36)","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-231f-7031-a7df-d5cfc8d3cf5e","","Mau danh sach kiem dinh vien.docx","configuring/019d6d08-9c0c-727b-ba9c-6b05022f6b35/Mau danh sach kiem dinh vien.docx","dvc","- Danh sách kiểm định viên;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-7945-7317-9313-f4d63343f59e","","Van ban de nghi mien nhiem thu hoi the giam dinh vien tu phap xay dung (cap tinh).docx","configuring/019d9ffc-eb65-7449-8abe-cb3ba97b78ad/Van ban de nghi mien nhiem thu hoi the giam dinh vien tu phap xay dung (cap tinh).docx","dvc","- Văn bản đề nghị miễn nhiệm giám định viên tư pháp của cơ quan, tổ chức quản lý giám định viên tư pháp hoặc đơn xin miễn nhiệm của giám định viên tư pháp (theo mẫu số 01 kèm theo Quyết định này);","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd0e-8a44-71b4-a49d-0c90d86abdb7","","Mẫu số 1.5-.docx","configuring/019dfd0e-654e-7258-b964-a1271b11b3ce/Mẫu số 1.5-.docx","dvc","-	Tờ trình đề nghị tặng Bức trướng của Bộ Xây dựng; -	Báo cáo thành tích tập thể; -	Biên bản xét khen thưởng và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; - Số lượng hồ sơ: 01 bộ.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-231f-7031-a7df-d5cfc8d3cf5e","","Mau danh muc thiet bi.docx","configuring/019d6d08-1907-77d3-951d-79312f94ae90/Mau danh muc thiet bi.docx","dvc","- Danh mục thiết bị, dụng cụ phục vụ kiểm định;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019f2210-e40e-7029-96d9-9e5bb629d726","","Mẫu số 29.docx","configuring/019f3a7a-fd09-710e-96f5-c71efd78a000/Mẫu số 29.docx","dvc","Mẫu số 29	Đơn đăng ký biến động đất đai, tài sản gắn liền với đất","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019efced-38f5-741c-9660-8a9ea8a59adf","","MẪU 04.docx","configuring/019efda7-bd5f-74ef-a78d-304fc2aea867/MẪU 04.docx","dvc","Đơn đề nghị cấp lại giấy phép xây dựng theo Mẫu số 04 Phụ lục ban hành kèm theo Nghị quyết số 38/2025/NQ-HĐND","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dbb0e-569c-735b-a49a-981c83297a12","","DDNCapGPXD.docx","configuring/019dbb0a-0a68-72a8-8dd9-7c78170891c6/DDNCapGPXD.docx","dvc","Đơn đề nghị cấp Giấy phép xây dựng có thời hạn (theo Mẫu số 01 Phụ lục II Nghị định số 175/2024/NĐ-CP ngày 30/12/2024 của Chính phủ);","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019f4a04-a1a7-75ff-9a38-2d55d24cc1fc","","mẫu số 24.docx","configuring/019f5a9a-3027-718e-a8d8-9fe3396498ca/mẫu số 24.docx","dvc","Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo Mẫu số 24 ban hành kèm theo Quyết định số 47/2026/QĐ-UBND","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-51f0-7395-8d15-47d5b9b3ff1e","","1.6. Don de nghi CPXD.docx","configuring/019d8f09-0612-7522-8740-b8f112ac7b7f/1.6. Don de nghi CPXD.docx","dvc","Đơn đề nghị theo mẫu quy định","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019ef39c-56f0-7149-870a-bea494aabfca","","Mẫu số 28. đơn biến động đất đai.docx","configuring/019eefa5-df5b-7357-9261-038c0d699052/Mẫu số 28. đơn biến động đất đai.docx","dvc","Mẫu số 28. Đơn đăng ký biến động đất đai, tài sản gắn liền với đất theo quy định.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-985c-732b-822b-460f2199467e","","TT05 Mauso07 GIAYTOCHUNGMINH DIEUKIEN VAYVON UUDAI TOCHUC TINDUNG.docx","configuring/019e2eb1-fb4a-748f-a45f-4732d1f39666/TT05 Mauso07 GIAYTOCHUNGMINH DIEUKIEN VAYVON UUDAI TOCHUC TINDUNG.docx","dvc","Giấy tờ chứng minh điều kiện vay vốn ưu đãi của Nhà nước tại tổ chức tín dụng do Nhà nước chỉ định để hộ gia đình, cá nhân tự xây dựng hoặc cải tạo, sửa chữa nhà ở.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfcdd-b27e-76de-86cb-65e61813720c","","Mẫu số 1.3 BCTT.docx","configuring/019dfcd7-6cb9-72e4-a220-702a8e6ee323/Mẫu số 1.3 BCTT.docx","dvc","-	Tờ trình đề nghị xét tặng danh hiệu Cờ thi đua của Bộ Xây dựng; -	Báo cáo thành tích tập thể; -	Biên bản bình xét thi đua và kết quả bỏ phiếu của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp; -	Biên bản bình xét của Khối thi đua do Bộ Xây dựng tổ chức.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-80fb-711b-a5f0-faff2871a7ae","","DON DANG KY MUA THUE MUA NOXH NOLLVT ND 136.docx","configuring/019d9a7f-3584-711f-9e57-ad24621a69d1/DON DANG KY MUA THUE MUA NOXH NOLLVT ND 136.docx","dvc","+ Đơn đăng ký thuê nhà ở cho lực lượng vũ trang nhân dân;","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019f21a3-43a7-70d9-afed-4887d7a7777a","","Mẫu số 34.docx","configuring/019f3a7f-a470-734f-88f2-6141a0000681/Mẫu số 34.docx","dvc","Mẫu số 34	Bản vẽ tách thửa đất, hợp thửa đất","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd01-90e4-71d4-a14f-02b2d2324707","","Mẫu số 1.6.docx","configuring/019dfcfc-cef3-765f-8f74-8c7e20c6a1f4/Mẫu số 1.6.docx","dvc","-	Tờ trình đề nghị xét tặng Bằng khen của Bộ Xây dựng; -	Báo cáo thành tích của đối tượng đề nghị khen thưởng;  Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-7953-7209-86ed-a2006d1889de","","Van ban de nghi mien nhiem thu hoi the giam dinh vien tu phap xay dưng.docx","configuring/019da006-be2b-74ab-a66e-17e26245fa81/Van ban de nghi mien nhiem thu hoi the giam dinh vien tu phap xay dưng.docx","dvc","- Văn bản đề nghị miễn nhiệm giám định viên tư pháp của cơ quan, tổ chức quản lý giám định viên tư pháp hoặc đơn xin miễn nhiệm của giám định viên tư pháp (theo mẫu số 01 ban hành kèm theo Thông tư số 17/2021/TT-BTP ngày 22 tháng 12 năm 2021 của Bộ trưởng Bộ Xây dựng);","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019d2bfe-985c-732b-822b-460f2199467e","","Mau 2 CHUNGMINH DIEU KIEN NOXH LLVT chua co SHNO.docx","configuring/019e2ab5-ea5a-77c8-a1c1-99778e44f9f8/Mau 2 CHUNGMINH DIEU KIEN NOXH LLVT chua co SHNO.docx","dvc","Giấy tờ chứng minh điều kiện về nhà ở để được mua, thuê mua  nhà ở xã hội/nhà ở cho lực lượng vũ trang nhân dân","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
"019dfd01-90e4-71d4-a14f-02b2d2324707","","Mẫu 1.4. BCTT Cá nhân.docx","configuring/019dfcfc-716f-72ef-ac55-0d858b751859/Mẫu 1.4. BCTT Cá nhân.docx","dvc","-	Tờ trình đề nghị xét tặng Bằng khen của Bộ Xây dựng; -	Báo cáo thành tích của đối tượng đề nghị khen thưởng;  Biên bản xét khen thưởng của tập thể cơ quan, đơn vị hoặc Hội đồng Thi đua - Khen thưởng các cấp.","False","","The remote name could not be resolved: 'dichvucong.gov.vn'"
